Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Chlamydia,2017,Maine,23,15-19,All races/ethnicities,Both sexes,"1,086",1380.5,"78,665"
Chlamydia,2016,Maine,23,15-19,All races/ethnicities,Both sexes,"1,013",1263.8,"80,157"
Chlamydia,2015,Maine,23,15-19,All races/ethnicities,Both sexes,954,1178.1,"80,976"
Chlamydia,2014,Maine,23,15-19,All races/ethnicities,Both sexes,928,1130.1,"82,113"
Chlamydia,2013,Maine,23,15-19,All races/ethnicities,Both sexes,941,1133,"83,053"
Chlamydia,2012,Maine,23,15-19,All races/ethnicities,Both sexes,"1,003",1184.1,"84,706"
Chlamydia,2011,Maine,23,15-19,All races/ethnicities,Both sexes,916,1058.8,"86,516"
Chlamydia,2010,Maine,23,15-19,All races/ethnicities,Both sexes,756,859.7,"87,939"
Chlamydia,2009,Maine,23,15-19,All races/ethnicities,Both sexes,730,828.5,"88,107"
Chlamydia,2008,Maine,23,15-19,All races/ethnicities,Both sexes,782,867.3,"90,162"
Chlamydia,2007,Maine,23,15-19,All races/ethnicities,Both sexes,808,886.4,"91,160"
Chlamydia,2006,Maine,23,15-19,All races/ethnicities,Both sexes,779,841.3,"92,590"
Chlamydia,2005,Maine,23,15-19,All races/ethnicities,Both sexes,741,798.3,"92,823"
Chlamydia,2004,Maine,23,15-19,All races/ethnicities,Both sexes,707,762,"92,777"
Chlamydia,2003,Maine,23,15-19,All races/ethnicities,Both sexes,702,754.7,"93,018"
Chlamydia,2002,Maine,23,15-19,All races/ethnicities,Both sexes,686,744.1,"92,188"
Chlamydia,2001,Maine,23,15-19,All races/ethnicities,Both sexes,509,556.9,"91,394"
Chlamydia,2000,Maine,23,15-19,All races/ethnicities,Both sexes,599,667.2,"89,778"
Gonorrhea,2019,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,659",436.7,"379,915"
Gonorrhea,2018,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,769",464.3,"380,970"
Gonorrhea,2017,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,117",553.1,"382,786"
Gonorrhea,2016,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,795",466.6,"384,664"
Gonorrhea,2015,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,450",376.4,"385,204"
Gonorrhea,2014,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,312",339.5,"386,469"
Gonorrhea,2013,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,356",346.9,"390,899"
Gonorrhea,2012,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,456",367,"396,724"
Gonorrhea,2011,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,785",443.5,"402,469"
Gonorrhea,2010,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,338",576.3,"405,717"
Gonorrhea,2009,Maryland,24,15-19,All races/ethnicities,Both sexes,"1,992",495.8,"401,796"
Gonorrhea,2008,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,140",526.1,"406,760"
Gonorrhea,2007,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,077",509.5,"407,694"
Gonorrhea,2006,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,238",552.6,"405,026"
Gonorrhea,2005,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,118",531,"398,833"
Gonorrhea,2004,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,415",621.5,"388,564"
Gonorrhea,2003,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,476",651.5,"380,033"
Gonorrhea,2002,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,775",743.7,"373,117"
Gonorrhea,2001,Maryland,24,15-19,All races/ethnicities,Both sexes,"2,916",800.5,"364,280"
Gonorrhea,2000,Maryland,24,15-19,All races/ethnicities,Both sexes,"3,009",842.8,"357,032"
Chlamydia,2019,Maryland,24,15-19,All races/ethnicities,Both sexes,"10,852",2856.4,"379,915"
Chlamydia,2018,Maryland,24,15-19,All races/ethnicities,Both sexes,"9,837",2582.1,"380,970"
Chlamydia,2017,Maryland,24,15-19,All races/ethnicities,Both sexes,"9,440",2466.1,"382,786"
Chlamydia,2016,Maryland,24,15-19,All races/ethnicities,Both sexes,"8,606",2237.3,"384,664"
Chlamydia,2015,Maryland,24,15-19,All races/ethnicities,Both sexes,"7,615",1976.9,"385,204"
Chlamydia,2014,Maryland,24,15-19,All races/ethnicities,Both sexes,"7,940",2054.5,"386,469"
Chlamydia,2013,Maryland,24,15-19,All races/ethnicities,Both sexes,"8,186",2094.1,"390,899"
Chlamydia,2012,Maryland,24,15-19,All races/ethnicities,Both sexes,"8,776",2212.1,"396,724"
Chlamydia,2011,Maryland,24,15-19,All races/ethnicities,Both sexes,"9,706",2411.6,"402,469"
Chlamydia,2010,Maryland,24,15-19,All races/ethnicities,Both sexes,"10,385",2559.7,"405,717"
Chlamydia,2009,Maryland,24,15-19,All races/ethnicities,Both sexes,"9,402",2340,"401,796"
Chlamydia,2008,Maryland,24,15-19,All races/ethnicities,Both sexes,"9,978",2453,"406,760"
Chlamydia,2007,Maryland,24,15-19,All races/ethnicities,Both sexes,"9,275",2275,"407,694"
Chlamydia,2006,Maryland,24,15-19,All races/ethnicities,Both sexes,"8,563",2114.2,"405,026"
Chlamydia,2005,Maryland,24,15-19,All races/ethnicities,Both sexes,"7,617",1909.8,"398,833"
Chlamydia,2004,Maryland,24,15-19,All races/ethnicities,Both sexes,"8,221",2115.7,"388,564"
Chlamydia,2003,Maryland,24,15-19,All races/ethnicities,Both sexes,"7,228",1901.9,"380,033"
Chlamydia,2002,Maryland,24,15-19,All races/ethnicities,Both sexes,"7,009",1878.5,"373,117"
Chlamydia,2001,Maryland,24,15-19,All races/ethnicities,Both sexes,"6,667",1830.2,"364,280"
Chlamydia,2000,Maryland,24,15-19,All races/ethnicities,Both sexes,"6,191",1734,"357,032"
Gonorrhea,2019,Massachusetts,25,15-19,All races/ethnicities,Both sexes,653,145.2,"449,834"
Gonorrhea,2018,Massachusetts,25,15-19,All races/ethnicities,Both sexes,751,165.7,"453,200"
Gonorrhea,2017,Massachusetts,25,15-19,All races/ethnicities,Both sexes,733,160.9,"455,644"
Gonorrhea,2016,Massachusetts,25,15-19,All races/ethnicities,Both sexes,440,96.2,"457,187"
Gonorrhea,2015,Massachusetts,25,15-19,All races/ethnicities,Both sexes,392,85.5,"458,560"
Gonorrhea,2014,Massachusetts,25,15-19,All races/ethnicities,Both sexes,434,94.3,"460,251"
Gonorrhea,2013,Massachusetts,25,15-19,All races/ethnicities,Both sexes,372,80.6,"461,775"
Gonorrhea,2012,Massachusetts,25,15-19,All races/ethnicities,Both sexes,299,64.3,"464,662"
Gonorrhea,2011,Massachusetts,25,15-19,All races/ethnicities,Both sexes,306,65.5,"467,504"
Gonorrhea,2010,Massachusetts,25,15-19,All races/ethnicities,Both sexes,355,76.1,"466,446"
Gonorrhea,2009,Massachusetts,25,15-19,All races/ethnicities,Both sexes,409,87.9,"465,311"
Gonorrhea,2008,Massachusetts,25,15-19,All races/ethnicities,Both sexes,444,94.9,"468,063"
Gonorrhea,2007,Massachusetts,25,15-19,All races/ethnicities,Both sexes,563,120.4,"467,550"
Gonorrhea,2006,Massachusetts,25,15-19,All races/ethnicities,Both sexes,497,106.9,"464,934"
Gonorrhea,2005,Massachusetts,25,15-19,All races/ethnicities,Both sexes,555,120.7,"459,717"
Gonorrhea,2004,Massachusetts,25,15-19,All races/ethnicities,Both sexes,653,144.8,"450,820"
Gonorrhea,2003,Massachusetts,25,15-19,All races/ethnicities,Both sexes,646,146,"442,553"
Gonorrhea,2002,Massachusetts,25,15-19,All races/ethnicities,Both sexes,752,173.2,"434,227"
Gonorrhea,2001,Massachusetts,25,15-19,All races/ethnicities,Both sexes,799,187.9,"425,324"
Gonorrhea,2000,Massachusetts,25,15-19,All races/ethnicities,Both sexes,648,155.4,"416,990"
Chlamydia,2019,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"6,972",1549.9,"449,834"
Chlamydia,2018,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"6,728",1484.6,"453,200"
Chlamydia,2017,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"6,678",1465.6,"455,644"
Chlamydia,2016,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"5,961",1303.8,"457,187"
Chlamydia,2015,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"5,276",1150.6,"458,560"
Chlamydia,2014,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"4,563",991.4,"460,251"
Chlamydia,2013,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"4,966",1075.4,"461,775"
Chlamydia,2012,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"5,800",1248.2,"464,662"
Chlamydia,2011,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"6,018",1287.3,"467,504"
Chlamydia,2010,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"6,037",1294.3,"466,446"
Chlamydia,2009,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"5,631",1210.2,"465,311"
Chlamydia,2008,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"5,240",1119.5,"468,063"
Chlamydia,2007,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"4,940",1056.6,"467,550"
Chlamydia,2006,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"4,902",1054.3,"464,934"
Chlamydia,2005,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"4,546",988.9,"459,717"
Chlamydia,2004,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"4,243",941.2,"450,820"
Chlamydia,2003,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"3,656",826.1,"442,553"
Chlamydia,2002,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"3,611",831.6,"434,227"
Chlamydia,2001,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"3,520",827.6,"425,324"
Chlamydia,2000,Massachusetts,25,15-19,All races/ethnicities,Both sexes,"3,179",762.4,"416,990"
Gonorrhea,2019,Michigan,26,15-19,All races/ethnicities,Both sexes,"3,459",536.6,"644,559"
Gonorrhea,2018,Michigan,26,15-19,All races/ethnicities,Both sexes,"3,454",529.4,"652,435"
Gonorrhea,2017,Michigan,26,15-19,All races/ethnicities,Both sexes,"3,334",503.8,"661,715"
Gonorrhea,2016,Michigan,26,15-19,All races/ethnicities,Both sexes,"2,665",398.2,"669,291"
Gonorrhea,2015,Michigan,26,15-19,All races/ethnicities,Both sexes,"2,204",327.4,"673,114"
Gonorrhea,2014,Michigan,26,15-19,All races/ethnicities,Both sexes,"2,257",332.4,"679,071"
Gonorrhea,2013,Michigan,26,15-19,All races/ethnicities,Both sexes,"2,728",395.8,"689,286"
Gonorrhea,2012,Michigan,26,15-19,All races/ethnicities,Both sexes,"3,507",499.8,"701,632"
Gonorrhea,2011,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,189",584.6,"716,557"
Gonorrhea,2010,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,555",620.1,"734,599"
Gonorrhea,2009,Michigan,26,15-19,All races/ethnicities,Both sexes,"5,020",680.9,"737,224"
Gonorrhea,2008,Michigan,26,15-19,All races/ethnicities,Both sexes,"5,831",779.5,"748,009"
Gonorrhea,2007,Michigan,26,15-19,All races/ethnicities,Both sexes,"5,102",676.5,"754,147"
Gonorrhea,2006,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,683",623.8,"750,731"
Gonorrhea,2005,Michigan,26,15-19,All races/ethnicities,Both sexes,"5,168",693.4,"745,311"
Gonorrhea,2004,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,667",634.7,"735,282"
Gonorrhea,2003,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,050",554.7,"730,102"
Gonorrhea,2002,Michigan,26,15-19,All races/ethnicities,Both sexes,"3,928",541.7,"725,145"
Gonorrhea,2001,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,548",628.2,"723,985"
Gonorrhea,2000,Michigan,26,15-19,All races/ethnicities,Both sexes,"4,708",652.2,"721,911"
Chlamydia,2019,Michigan,26,15-19,All races/ethnicities,Both sexes,"14,330",2223.2,"644,559"
Chlamydia,2018,Michigan,26,15-19,All races/ethnicities,Both sexes,"15,030",2303.7,"652,435"
Chlamydia,2017,Michigan,26,15-19,All races/ethnicities,Both sexes,"14,997",2266.4,"661,715"
Chlamydia,2016,Michigan,26,15-19,All races/ethnicities,Both sexes,"13,831",2066.5,"669,291"
Chlamydia,2015,Michigan,26,15-19,All races/ethnicities,Both sexes,"13,610",2021.9,"673,114"
Chlamydia,2014,Michigan,26,15-19,All races/ethnicities,Both sexes,"13,501",1988.2,"679,071"
Chlamydia,2013,Michigan,26,15-19,All races/ethnicities,Both sexes,"14,840",2153,"689,286"
Chlamydia,2012,Michigan,26,15-19,All races/ethnicities,Both sexes,"16,895",2408,"701,632"
Chlamydia,2011,Michigan,26,15-19,All races/ethnicities,Both sexes,"19,229",2683.5,"716,557"
Chlamydia,2010,Michigan,26,15-19,All races/ethnicities,Both sexes,"19,876",2705.7,"734,599"
Chlamydia,2009,Michigan,26,15-19,All races/ethnicities,Both sexes,"19,219",2606.9,"737,224"
Chlamydia,2008,Michigan,26,15-19,All races/ethnicities,Both sexes,"18,926",2530.2,"748,009"
Chlamydia,2007,Michigan,26,15-19,All races/ethnicities,Both sexes,"14,969",1984.9,"754,147"
Chlamydia,2006,Michigan,26,15-19,All races/ethnicities,Both sexes,"14,078",1875.2,"750,731"
Chlamydia,2005,Michigan,26,15-19,All races/ethnicities,Both sexes,"14,507",1946.4,"745,311"
Chlamydia,2004,Michigan,26,15-19,All races/ethnicities,Both sexes,"15,350",2087.6,"735,282"
Chlamydia,2003,Michigan,26,15-19,All races/ethnicities,Both sexes,"12,369",1694.1,"730,102"
Chlamydia,2002,Michigan,26,15-19,All races/ethnicities,Both sexes,"11,986",1652.9,"725,145"
Chlamydia,2001,Michigan,26,15-19,All races/ethnicities,Both sexes,"11,662",1610.8,"723,985"
Chlamydia,2000,Michigan,26,15-19,All races/ethnicities,Both sexes,"9,835",1362.4,"721,911"
Gonorrhea,2019,Minnesota,27,15-19,All races/ethnicities,Both sexes,"1,182",327.3,"361,131"
Gonorrhea,2018,Minnesota,27,15-19,All races/ethnicities,Both sexes,"1,248",348.7,"357,853"
Gonorrhea,2017,Minnesota,27,15-19,All races/ethnicities,Both sexes,"1,166",327.3,"356,270"
Gonorrhea,2016,Minnesota,27,15-19,All races/ethnicities,Both sexes,897,251.6,"356,537"
Gonorrhea,2015,Minnesota,27,15-19,All races/ethnicities,Both sexes,640,180,"355,573"
Gonorrhea,2014,Minnesota,27,15-19,All races/ethnicities,Both sexes,801,225,"356,033"
Gonorrhea,2013,Minnesota,27,15-19,All races/ethnicities,Both sexes,983,274.6,"357,996"
Gonorrhea,2012,Minnesota,27,15-19,All races/ethnicities,Both sexes,784,216.3,"362,511"
Gonorrhea,2011,Minnesota,27,15-19,All races/ethnicities,Both sexes,585,159.2,"367,365"
Gonorrhea,2010,Minnesota,27,15-19,All races/ethnicities,Both sexes,614,166.7,"368,285"
Gonorrhea,2009,Minnesota,27,15-19,All races/ethnicities,Both sexes,610,166.2,"366,919"
Gonorrhea,2008,Minnesota,27,15-19,All races/ethnicities,Both sexes,800,214.9,"372,284"
Gonorrhea,2007,Minnesota,27,15-19,All races/ethnicities,Both sexes,859,228.5,"375,861"
Gonorrhea,2006,Minnesota,27,15-19,All races/ethnicities,Both sexes,809,214.5,"377,227"
Gonorrhea,2005,Minnesota,27,15-19,All races/ethnicities,Both sexes,797,210.5,"378,686"
Gonorrhea,2004,Minnesota,27,15-19,All races/ethnicities,Both sexes,740,194.7,"380,051"
Gonorrhea,2003,Minnesota,27,15-19,All races/ethnicities,Both sexes,783,205.8,"380,407"
Gonorrhea,2002,Minnesota,27,15-19,All races/ethnicities,Both sexes,758,199.1,"380,687"
Gonorrhea,2001,Minnesota,27,15-19,All races/ethnicities,Both sexes,781,204.5,"381,822"
Gonorrhea,2000,Minnesota,27,15-19,All races/ethnicities,Both sexes,874,232.4,"376,021"
Chlamydia,2019,Minnesota,27,15-19,All races/ethnicities,Both sexes,"6,222",1722.9,"361,131"
Chlamydia,2018,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,973",1669.1,"357,853"
Chlamydia,2017,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,912",1659.4,"356,270"
Chlamydia,2016,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,942",1666.6,"356,537"
Chlamydia,2015,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,156",1450.1,"355,573"
Chlamydia,2014,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,156",1448.2,"356,033"
Chlamydia,2013,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,126",1431.9,"357,996"
Chlamydia,2012,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,363",1479.4,"362,511"
Chlamydia,2011,Minnesota,27,15-19,All races/ethnicities,Both sexes,"5,094",1386.6,"367,365"
Chlamydia,2010,Minnesota,27,15-19,All races/ethnicities,Both sexes,"4,767",1294.4,"368,285"
Chlamydia,2009,Minnesota,27,15-19,All races/ethnicities,Both sexes,"4,478",1220.4,"366,919"
Chlamydia,2008,Minnesota,27,15-19,All races/ethnicities,Both sexes,"4,358",1170.6,"372,284"
Chlamydia,2007,Minnesota,27,15-19,All races/ethnicities,Both sexes,"4,010",1066.9,"375,861"
Chlamydia,2006,Minnesota,27,15-19,All races/ethnicities,Both sexes,"3,862",1023.8,"377,227"
Chlamydia,2005,Minnesota,27,15-19,All races/ethnicities,Both sexes,"3,703",977.9,"378,686"
Chlamydia,2004,Minnesota,27,15-19,All races/ethnicities,Both sexes,"3,623",953.3,"380,051"
Chlamydia,2003,Minnesota,27,15-19,All races/ethnicities,Both sexes,"3,469",911.9,"380,407"
Chlamydia,2002,Minnesota,27,15-19,All races/ethnicities,Both sexes,"3,269",858.7,"380,687"
Chlamydia,2001,Minnesota,27,15-19,All races/ethnicities,Both sexes,"2,857",748.3,"381,822"
Chlamydia,2000,Minnesota,27,15-19,All races/ethnicities,Both sexes,"2,762",734.5,"376,021"
Gonorrhea,2019,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,832",1406.5,"201,350"
Gonorrhea,2018,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,202",1085.2,"202,905"
Gonorrhea,2017,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,183",1053.6,"207,185"
Gonorrhea,2016,Mississippi,28,15-19,All races/ethnicities,Both sexes,"1,837",882.5,"208,154"
Gonorrhea,2015,Mississippi,28,15-19,All races/ethnicities,Both sexes,"1,526",733.4,"208,073"
Gonorrhea,2014,Mississippi,28,15-19,All races/ethnicities,Both sexes,"1,571",756.2,"207,741"
Gonorrhea,2013,Mississippi,28,15-19,All races/ethnicities,Both sexes,"1,308",623.1,"209,928"
Gonorrhea,2012,Mississippi,28,15-19,All races/ethnicities,Both sexes,"1,972",930.4,"211,955"
Gonorrhea,2011,Mississippi,28,15-19,All races/ethnicities,Both sexes,"1,836",847.1,"216,750"
Gonorrhea,2010,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,114",947.2,"223,191"
Gonorrhea,2009,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,447",1100.3,"222,391"
Gonorrhea,2008,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,421",1080.5,"224,071"
Gonorrhea,2007,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,639",1185,"222,692"
Gonorrhea,2006,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,366",1074.5,"220,201"
Gonorrhea,2005,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,161",981.5,"220,167"
Gonorrhea,2004,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,242",1022.3,"219,318"
Gonorrhea,2003,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,032",926.1,"219,422"
Gonorrhea,2002,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,170",973.2,"222,973"
Gonorrhea,2001,Mississippi,28,15-19,All races/ethnicities,Both sexes,"2,433",1067.3,"227,953"
Gonorrhea,2000,Mississippi,28,15-19,All races/ethnicities,Both sexes,"3,086",1322.3,"233,377"
Chlamydia,2019,Mississippi,28,15-19,All races/ethnicities,Both sexes,"8,012",3979.1,"201,350"
Chlamydia,2018,Mississippi,28,15-19,All races/ethnicities,Both sexes,"7,186",3541.6,"202,905"
Chlamydia,2017,Mississippi,28,15-19,All races/ethnicities,Both sexes,"7,020",3388.3,"207,185"
Chlamydia,2016,Mississippi,28,15-19,All races/ethnicities,Both sexes,"6,643",3191.4,"208,154"
Chlamydia,2015,Mississippi,28,15-19,All races/ethnicities,Both sexes,"5,781",2778.4,"208,073"
Chlamydia,2014,Mississippi,28,15-19,All races/ethnicities,Both sexes,"6,691",3220.8,"207,741"
Chlamydia,2013,Mississippi,28,15-19,All races/ethnicities,Both sexes,"5,642",2687.6,"209,928"
Chlamydia,2012,Mississippi,28,15-19,All races/ethnicities,Both sexes,"8,386",3956.5,"211,955"
Chlamydia,2011,Mississippi,28,15-19,All races/ethnicities,Both sexes,"8,085",3730.1,"216,750"
Chlamydia,2010,Mississippi,28,15-19,All races/ethnicities,Both sexes,"8,523",3818.7,"223,191"
Chlamydia,2009,Mississippi,28,15-19,All races/ethnicities,Both sexes,"9,509",4275.8,"222,391"
Chlamydia,2008,Mississippi,28,15-19,All races/ethnicities,Both sexes,"8,531",3807.3,"224,071"
Chlamydia,2007,Mississippi,28,15-19,All races/ethnicities,Both sexes,"8,443",3791.3,"222,692"
Chlamydia,2006,Mississippi,28,15-19,All races/ethnicities,Both sexes,"7,354",3339.7,"220,201"
Chlamydia,2005,Mississippi,28,15-19,All races/ethnicities,Both sexes,"7,681",3488.7,"220,167"
Chlamydia,2004,Mississippi,28,15-19,All races/ethnicities,Both sexes,"6,836",3116.9,"219,318"
Chlamydia,2003,Mississippi,28,15-19,All races/ethnicities,Both sexes,"4,653",2120.6,"219,422"
Chlamydia,2002,Mississippi,28,15-19,All races/ethnicities,Both sexes,"4,693",2104.7,"222,973"
Chlamydia,2001,Mississippi,28,15-19,All races/ethnicities,Both sexes,"4,479",1964.9,"227,953"
Chlamydia,2000,Mississippi,28,15-19,All races/ethnicities,Both sexes,"4,889",2094.9,"233,377"
Gonorrhea,2019,Missouri,29,15-19,All races/ethnicities,Both sexes,"2,537",651.1,"389,671"
Gonorrhea,2018,Missouri,29,15-19,All races/ethnicities,Both sexes,"2,615",668.9,"390,949"
Gonorrhea,2017,Missouri,29,15-19,All races/ethnicities,Both sexes,"2,512",640,"392,524"
Gonorrhea,2016,Missouri,29,15-19,All races/ethnicities,Both sexes,"2,343",593.7,"394,632"
Gonorrhea,2015,Missouri,29,15-19,All races/ethnicities,Both sexes,"1,952",494,"395,173"
Gonorrhea,2014,Missouri,29,15-19,All races/ethnicities,Both sexes,"1,620",410.4,"394,764"
Gonorrhea,2013,Missouri,29,15-19,All races/ethnicities,Both sexes,"1,737",436.1,"398,283"
Gonorrhea,2012,Missouri,29,15-19,All races/ethnicities,Both sexes,"1,990",492.8,"403,803"
Gonorrhea,2011,Missouri,29,15-19,All races/ethnicities,Both sexes,"2,211",535.2,"413,090"
Gonorrhea,2010,Missouri,29,15-19,All races/ethnicities,Both sexes,"2,134",505.6,"422,103"
